CONTROLE;CODIGO_CEST;NCM_SH;DESCRICAO;GRUPO;DESCRICAO_GRUPO;NCM
319;10.052.00;7313.00.00;Arame farpado, de ferro ou aço arames ou tiras, retorcidos, mesmo farpados, de ferro ou aço, dos tipos utilizados em cercas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73130000
320;10.053.00;7314;Telas metálicas, grades e redes, de fios de ferro ou aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7314
138;01.111.00;7314.50.00;Corrente de transmissão;01;AUTOPEÇAS ;73145000
139;01.112.00;7315.11.00;Corrente transmissão;01;AUTOPEÇAS ;73151100
321;10.054.00;7315.11.00;Correntes de rolos, de ferro fundido, ferro ou aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73151100
140;01.113.00;7315.12.10;Outras correntes de transmissão;01;AUTOPEÇAS ;73151210
322;10.055.00;7315.12.90;Outras correntes de elos articulados, de ferro fundido, ferro ou aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73151290
323;10.056.00;7315.82.00;Correntes de elos soldados, de ferro fundido, de ferro ou aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73158200
324;10.057.00;7317.00;Tachas,   pregos,   percevejos,   escápulas,   grampos   ondulados   ou biselados  e  artefatos  semelhantes,  de  ferro  fundido,  ferro  ou  aço, mesmo com a cabeça de outra matéria, exceto cobre;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;731700
325;10.058.00;7318;Parafusos,  pinos  ou  pernos,  roscados,  porcas,  tira-fundos,  ganchos roscados, rebites, chavetas, cavilhas, contrapinos, arruelas (incluídas as de pressão) e artefatos semelhantes, de ferro fundido, ferro ou aço ;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7318
25;01.020.00;7320;Molas e folhas de molas, de ferro ou aço;01;AUTOPEÇAS ;7320
755;21.001.00;7321.11.00;Fogões de cozinha de uso doméstico e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;73211100
756;21.001.00;7321.81.00;Fogões de cozinha de uso doméstico e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;73218100
757;21.001.00;7321.90.00;Fogões de cozinha de uso doméstico e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;73219000
326;10.059.00;7323;Palha  de  ferro  ou  aço;  esponjas,  esfregões,  luvas  e  artefatos semelhantes para limpeza, polimento e usos semelhantes, de ferro ou aço, exceto os classificados na posição 7323.10.00 de uso doméstico;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7323
363;11.011.00;7323.10.00;Palhas  de  ferro  ou  aço;  esponjas,  esfregões,  luvas  e  artefatos semelhantes para limpeza, polimento ou uso semelhantes; todos de uso doméstico ;11;MATERIAIS DE LIMPEZA ;73231000
327;10.060.00;7324;Artefatos de higiene ou de toucador, e suas partes, de ferro fundido, ferro ou aço, incluídas as pias, banheiras, lavatórios, cubas, mictórios, tanques e afins de ferro fundido, ferro ou aço, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7324
26;01.021.00;7325;Obras moldadas, de ferro fundido, ferro ou aço, exceto as do código ;01;AUTOPEÇAS ;7325
328;10.061.00;7325;Outras obras moldadas, de ferro fundido, ferro ou aço, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7325
329;10.062.00;7326;Abraçadeiras;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7326
330;10.063.00;7407;Barras de cobre;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7407
331;10.064.00;7411.10.10;Tubos de cobre e suas ligas, para instalações de água quente e gás, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;74111010
332;10.065.00;7412;Acessórios  para  tubos  (por exemplo,  uniões,  cotovelos,  luvas  ou mangas) de cobre e suas ligas, para uso na construção);10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7412
369;12.006.00;7413.00.00;Cabos,  tranças  e  semelhantes,  de  cobre,  não  isolados  para  usos elétricos, exceto os de uso automotivo;12;MATERIAIS ELÉTRICOS ;74130000
333;10.066.00;7415;Tachas,  pregos,  percevejos,  escápulas  e  artefatos  semelhantes,  de cobre, ou de ferro ou aço com cabeça de cobre, parafusos, pinos ou ernos, roscados, porcas, ganchos roscados, rebites, chavetas, cavilhas, contrapinos, arruelas (incluídas as de pressão), e artefatos semelhantes,de cobre;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7415
334;10.067.00;7418.20.00;Artefatos de higiene/toucador de cobre, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;74182000
370;12.007.00;7605;Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados ou  não,  para  usos  elétricos  (incluídos  os  de  cobre  ou  alumínio, nvernizados  ou  oxidados  anodicamente),  mesmo  com  peças de conexão, inclusive fios e cabos elétricos, para tensão não superior a 1000V,  para  uso  na  construção;  fios  e  cabos  telefônicos  e  para transmissão de dados; cabos de fibras ópticas, constituídos de fibras embainhadas  individualmente,  mesmo  com  condutores  elétricos  ou munidos de peças de conexão; cordas, cabos, tranças e semelhantes, de alumínio, não isolados para uso elétricos; exceto os de uso automotivo ;12;MATERIAIS ELÉTRICOS ;7605
335;10.068.00;7607.19.90;Manta de subcobertura aluminizada;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;76071990
336;10.069.00;7608;Tubos de alumínio e suas ligas, para refrigeração e ar condicionado, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7608
337;10.070.00;7609.00.00;Acessórios  para  tubos  (por exemplo,  uniões,  cotovelos,  luvas  ou mangas), de alumínio, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;76090000
338;10.071.00;7610;Construções e suas partes (por exemplo, pontes e elementos de pontes,torres, pórticos ou pilones, pilares, colunas, armações, estruturas para telhados,  portas  e  janelas,e  seus  caixilhos,  alizares e soleiras, balaustradas),  de  alumínio,  exceto  as  construções  pré-fabricadas da posição 9406; chapas, barras, perfis, tubos e semelhantes, de alumínio, próprios para construções;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7610
371;12.007.00;7614;Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados ou  não,  para  usos  elétricos  (incluídos  os  de  cobre  ou  alumínio, nvernizados  ou  oxidados  anodicamente),  mesmo  com  peças de conexão, inclusive fios e cabos elétricos, para tensão não superior a 1000V,  para  uso  na  construção;  fios  e  cabos  telefônicos  e  para transmissão de dados; cabos de fibras ópticas, constituídos de fibras embainhadas  individualmente,  mesmo  com  condutores  elétricos  ou munidos de peças de conexão; cordas, cabos, tranças e semelhantes, de alumínio, não isolados para uso elétricos; exceto os de uso automotivo ;12;MATERIAIS ELÉTRICOS ;7614
339;10.072.00;7615.20.00;Artefatos de higiene/toucador de alumínio, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;76152000
340;10.073.00;7616;Outras obras de alumínio, próprias para construções, incluídas as persianas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7616
27;01.022.00;7806.00;Peso de chumbo para balanceamento de roda;01;AUTOPEÇAS ;780600
28;01.023.00;8007.00.90;Peso para balanceamento de roda e outros utensílios de estanho ;01;AUTOPEÇAS ;80070090
229;08.004.00;8201;Pás,  alviões,  picaretas,  enxadas,  sachos,  forcados  e  forquilhas, ancinhos e raspadeiras; machados, podões e ferramentas semelhantes com gume; tesouras de podarde todos os tipos; foices e foicinhas, facas para  feno  ou  para  palha,  tesouras  para  sebes,  cunhas  e  outras ferramentas manuais para agricultura, horticultura ou silvicultura ;08;FERRAMENTAS ;8201
232;08.007.00;8202;Serras manuais e outras folhas de serras (incluídas as fresas-serras e as folhas não dentadas para serrar), exceto as classificadas nas posições 8202.20.00 e 8202.91.00;08;FERRAMENTAS ;8202
230;08.005.00;8202.20.00;Folhas de serras de fita;08;FERRAMENTAS ;82022000
231;08.006.00;8202.91.00;Lâminas de serras máquinas;08;FERRAMENTAS ;82029100
233;08.008.00;8203;Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para  metais,corta-tubos, corta-pinos,saca-bocados semelhantes,manuais,exceto as pinças para sobrancelhas classificadas na posição 8203.20.90;08;FERRAMENTAS ;8203
737;20.052.00;8203.20.90;Pinças para sobrancelhas;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;82032090
234;08.009.00;8204;Chaves de porcas, manuais  (incluídas as chaves  dinamométricas); chaves de caixa intercambiáveis, mesmo com cabos;08;FERRAMENTAS ;8204
235;08.010.00;8205;Ferramentas manuais (incluídos os diamantes de vidraceiro) não especificadas nem compreendidas em outras posições, lamparinas ou lâmpadas de sargentos e semelhantes, exceto os acessórios ou partes de máquinas-ferramentas; bigornas; forjas-portáteis; mós com armação, manuais ou de pedal;08;FERRAMENTAS ;8205
236;08.011.00;8206;Ferramentas de pelo menos duas das posições 8202 a 8205, acondicionadas em sortidos para venda a retalho;08;FERRAMENTAS ;8206
240;08.013.00;8207;Outras ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo, de embutir, estampar, puncionar, furar, tornear, aparafusar), incluídas as fieiras de estiragem ou de extrusão, para metais, e as ferramentas de perfuração ou de sondagem, exceto forma ou gabarito de produtos em epoxy, exceto as classificadas nas posições 8207.40, 8207.60 e 8207.70;08;FERRAMENTAS ;8207
237;08.012.00;8207.40;Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar;08;FERRAMENTAS ;820740
238;08.012.00;8207.60;Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar;08;FERRAMENTAS ;820760
239;08.012.00;8207.70;Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar;08;FERRAMENTAS ;820770
241;08.014.00;8208;Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos;08;FERRAMENTAS ;8208
243;08.016.00;8209;Outras  plaquetas,varetas,pontas e objetos  semelhantes para ferramentas, não montados, de ceramais ("cermets"), exceto as classificadas na posição 8209.00.11;08;FERRAMENTAS ;8209
242;08.015.00;8209.00.11;Plaquetas ou pastilhas intercambiáveis;08;FERRAMENTAS ;82090011
244;08.017.00;8211;Facas (exceto as da posição 8208) de lâmina cortante ou serrilhada, incluídas as podadeiras de lâmina móvel, e suas lâminas, exceto as de uso doméstico;08;FERRAMENTAS ;8211
753;20.063.00;8212.10.20;Aparelhos e lâminas de barbear;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;82121020
754;20.063.00;8212.20.10;Aparelhos e lâminas de barbear;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;82122010
245;08.018.00;8213;Tesouras e suas lâminas;08;FERRAMENTAS ;8213
738;20.053.00;8214.10.00;Espátulas (artigos de cutelaria);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;82141000
949;28.025.00;8214.10.00;Apontadores de lápis para maquiagem;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;82141000
739;20.054.00;8214.20.00;Utensílios  e  sortidos  de  utensílios  de  manicuros  ou  de  pedicuros (incluídas as limas para unhas);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;82142000
950;28.026.00;8214.20.00;Utensílios  e  sortidos  de  utensílios  de  manicuros  ou  de  pedicuros (incluindo as limas para unhas);28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;82142000
846;21.085.00;8214.90 ;Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;821490 
342;10.075.00;8301;Fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns, incluídas as suas partes fechos e armações com fecho, com fechadura,  de  metais  comuns  chaves  para  estes  artigos, de metais comuns, exceto os de uso automotivo;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;8301
29;01.024.00;8301.20;Fechaduras e partes de fechaduras;01;AUTOPEÇAS ;830120
30;01.024.00;8301.60;Fechaduras e partes de fechaduras;01;AUTOPEÇAS ;830160
31;01.025.00;8301.70;Chaves apresentadas isoladamente;01;AUTOPEÇAS ;830170
32;01.026.00;8302.10.00;Dobradiças, guarnições, ferragens e artigos semelhantes de metais comun;01;AUTOPEÇAS ;83021000
343;10.076.00;8302.10.00;Dobradiças de metais comuns, de qualquer tipo;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;83021000
33;01.026.00;8302.30.00;Dobradiças, guarnições, ferragens e artigos semelhantes de metais comun;01;AUTOPEÇAS ;83023000
341;10.074.00;8302.41.00;Outras guarnições, ferragens e artigos semelhantes de metais comuns, para construções, inclusive puxadores.;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;83024100
344;10.077.00;8307;Tubos flexíveis de metais comuns, mesmo com acessórios, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;8307
34;01.027.00;8310.00;Triângulo de segurança;01;AUTOPEÇAS ;831000
345;10.078.00;8311;Fios,  varetas,  tubos,  chapas,  eletrodos  e  artefatos  semelhantes,  de metais  comuns  ou  de  carbonetos  metálicos,  revestidos  exterior  ou interiormente  de  decapantes  ou  de  fundentes,  para  soldagem (soldadura) ou depósito de metal ou de carbonetos metálicos fios e varetas de pós de metais comuns aglomerados, para metalização por projeção ;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;8311
35;01.028.00;8407.3;Motores de pistão alternativo dos tipos utilizados para propulsão de veículos do Capítulo 87;01;AUTOPEÇAS ;84073
36;01.029.00;8408.20;Motores dos tipos utilizados para propulsão de veículos automotores;01;AUTOPEÇAS ;840820
37;01.030.00;8409.9;Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 8407 ou 8408;01;AUTOPEÇAS ;84099
38;01.031.00;8412.2;Motores hidráulicos;01;AUTOPEÇAS ;84122
113;01.092.00;8412.31.10;Cilindros pneumáticos;01;AUTOPEÇAS ;84123110
114;01.093.00;8413.19.00;Bomba elétrica de lavador de para-brisa;01;AUTOPEÇAS ;84131900
39;01.032.00;8413.30;Bombas para combustíveis, lubrificantes ou líquidos de arrefecimento, próprias para motores de ignição por centelha ou por compressão;01;AUTOPEÇAS ;841330
115;01.093.00;8413.50.90;Bomba elétrica de lavador de para-brisa;01;AUTOPEÇAS ;84135090
117;01.094.00;8413.60.19;Bomba de assistência de direção hidráulica;01;AUTOPEÇAS ;84136019
118;01.094.00;8413.70.10;Bomba de assistência de direção hidráulica;01;AUTOPEÇAS ;84137010
116;01.093.00;8413.81.00;Bomba elétrica de lavador de para-brisa;01;AUTOPEÇAS ;84138100
43;01.035.00;8413.91.90;Partes das bombas, compressores e turbocompressores dos itens 32.0,33.0 e 34.0;01;AUTOPEÇAS ;84139190
40;01.033.00;8414.10.00;Bombas de vácuo;01;AUTOPEÇAS ;84141000
848;21.086.00;8414.5;Ventiladores, exceto os de uso agrícola;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84145
119;01.095.00;8414.59.10;Motoventiladores;01;AUTOPEÇAS ;84145910
120;01.095.00;8414.59.90;Motoventiladores;01;AUTOPEÇAS ;84145990
849;21.087.00;8414.59.90;Ventiladores de uso agrícola;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84145990
850;21.088.00;8414.60.00;Coifas com dimensão horizontal máxima não superior a 120 cm;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84146000
41;01.034.00;8414.80.1;Compressores e turbocompressores de ar;01;AUTOPEÇAS ;8414801
42;01.034.00;8414.80.2;Compressores e turbocompressores de ar;01;AUTOPEÇAS ;8414802
44;01.035.00;8414.90.10;Partes das bombas, compressores e turbocompressores dos itens 32.0,33.0 e 34.0;01;AUTOPEÇAS ;84149010
851;21.089.00;8414.90.20;Partes de ventiladores ou coifas aspirantes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84149020
45;01.035.00;8414.90.3;Partes das bombas, compressores e turbocompressores dos itens 32.0,33.0 e 34.0;01;AUTOPEÇAS ;8414903
46;01.035.00;8414.90.39;Partes das bombas, compressores e turbocompressores dos itens 32.0,33.0 e 34.0;01;AUTOPEÇAS ;84149039
852;21.090.00;8415.10;Máquinas  e  aparelhos  de  ar  condicionado  contendo  um  ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente e suas partes e peças;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;841510
854;21.091.00;8415.10.11;Aparelhos de ar-condicionado tipo Split System  (sistema com elementos separados) com unidade externa e interna;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84151011
855;21.092.00;8415.10.19;Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84151019
856;21.093.00;8415.10.90;Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84151090
47;01.036.00;8415.20;Máquinas e aparelhos de ar condicionado;01;AUTOPEÇAS ;841520
853;21.090.00;8415.8;Máquinas  e  aparelhos  de  ar  condicionado  contendo  um  ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente e suas partes e peças;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84158
857;21.094.00;8415.90.10;Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84159010
858;21.095.00;8415.90.20;Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora ;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84159020
871;21.106.00;8415.90.90;Outras  partes  para  máquinas  e  aparelhos  de  arcondicionado  que contenham  um  ventilador  motorizado  e  dispositivos  próprios  para modificar  a  temperatura  e  a  umidade,  incluindo  as  máquinas e aparelhos em que a umidade não seja regulável separadamente;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84159090
758;21.002.00;8418.10.00;Combinações de refrigeradores e congeladores ("freezers"), munidos de portas exteriores separadas ;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84181000
759;21.003.00;8418.21.00;Refrigeradores do tipo doméstico, de compressão;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84182100
760;21.004.00;8418.29.00;Outros refrigeradores do tipo doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84182900
761;21.005.00;8418.30.00;Congeladores  ("freezers") horizontais tipo arca, de capacidade não superior a 800 litros;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84183000
762;21.006.00;8418.40.00;Congeladores ("freezers") verticais tipo armário, de capacidade não superior a 900 litros;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84184000
763;21.007.00;8418.50;Outros  móveis (arcas, armários,vitrines, balcões e móveis semelhantes)  para  a  conservação  e  exposição  de  produtos,  que incorporem um equipamento para a produção de frio;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;841850
769;21.013.00;8418.69.31;Bebedouros refrigerados para água;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84186931
764;21.008.00;8418.69.9;Mini adega e similares;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;8418699
765;21.009.00;8418.69.99;Máquinas para produção de gelo;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84186999
141;01.114.00;8418.99.00;Condensador tubular metálico;01;AUTOPEÇAS ;84189900
766;21.010.00;8418.99.00;Partes  dos  refrigeradores,  congeladores,  mini  adegas  e  similares, máquinas para produção de gelo e bebedouros descritos nos itens 2.0,3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0 e 13.0.;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84189900
142;01.115.00;8419.50;Trocadores de calor;01;AUTOPEÇAS ;841950
767;21.011.00;8421.12;Secadoras de roupa de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;842112
768;21.012.00;8421.19.90;Outras secadoras de roupas e centrífugas de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84211990
859;21.096.00;8421.21.00;Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados);21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84212100
48;01.037.00;8421.23.00;Aparelhos para filtrar óleos minerais nos motores de ignição por centelha ou por compressão;01;AUTOPEÇAS ;84212300
49;01.038.00;8421.29.90;Filtros a vácuo;01;AUTOPEÇAS ;84212990
52;01.041.00;8421.31.00;Filtros de entrada de ar para motores de ignição por centelha ou por compressão;01;AUTOPEÇAS ;84213100
53;01.042.00;8421.39.20;Depuradores por conversão catalítica de gases de escape;01;AUTOPEÇAS ;84213920
121;01.096.00;8421.39.90;Filtros de pólen do ar-condicionado;01;AUTOPEÇAS ;84213990
50;01.039.00;8421.9;Partes dos aparelhos para filtrar ou depurar líquidos ou gases;01;AUTOPEÇAS ;84219
770;21.014.00;8421.9;Partes das secadoras de roupas e centrífugas de uso doméstico e dos aparelhos para filtrar ou depurar água, descritos nos itens 11.0 e 12.0;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84219
771;21.015.00;8422.11.00;Máquinas de lavar louça do tipo doméstico e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84221100
772;21.015.00;8422.90.10;Máquinas de lavar louça do tipo doméstico e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84229010
873;21.108.00;8423.10.00;Balanças de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84231000
51;01.040.00;8424.10.00;Extintores, mesmo carregados;01;AUTOPEÇAS ;84241000
860;21.097.00;8424.30.10;Lavadora de alta pressão e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84243010
861;21.097.00;8424.30.90;Lavadora de alta pressão e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84243090
143;01.116.00;8424.90.90;Partes de aparelhos mecânicos de pulverizar ou dispersar;01;AUTOPEÇAS ;84249090
862;21.097.00;8424.90.90;Lavadora de alta pressão e suas partes;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84249090
54;01.043.00;8425.42.00;Macacos;01;AUTOPEÇAS ;84254200
144;01.117.00;8425.49.10;Macacos manuais para veículos;01;AUTOPEÇAS ;84254910
55;01.044.00;8431.10.10;Partes para macacos do item 43.0;01;AUTOPEÇAS ;84311010
145;01.118.00;8431.41.00;Caçambas, pás, ganchos e tenazes para máquinas rodoviárias;01;AUTOPEÇAS ;84314100
56;01.045.00;8431.49.2;Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas agrícolas ou rodoviárias;01;AUTOPEÇAS ;8431492
57;01.045.00;8433.90.90;Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas agrícolas ou rodoviárias;01;AUTOPEÇAS ;84339090
773;21.016.00;8443.31;Máquinas  que  executem  pelo  menos  duas  das  seguintes  funções: impressão, cópia ou transmissão de telecópia (fax), capazes de ser conectadas a uma máquina ;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;844331
774;21.017.00;8443.32;Outras  impressoras,  máquinas  copiadoras  e  telecopiadores  (fax), mesmo combinados entre si, capazes de ser conectados a uma máquina automática para processamento de dados ou a uma rede;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;844332
775;21.018.00;8443.99;Partes e acessórios de máquinas e aparelhos de impressão por meio de blocos, cilindros e outros elementos de impressão da posição 8442; e de  outras  impressoras,  máquinas  copiadoras  e  telecopiadores  (fax), mesmo combinados entre si ;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;844399
776;21.019.00;8450.11.00;Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade não superior a 10 kg, em peso de roupa seca, inteiramente automáticas ;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84501100
777;21.020.00;8450.12.00;Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, com secador centrífugo incorporado ;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84501200
778;21.021.00;8450.19.00;Outras máquinas de lavar roupa, mesmo com dispositivos de secagem,e uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84501900
779;21.022.00;8450.20;Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade superior a 10 kg, em peso de roupa seca;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;845020
780;21.023.00;8450.90;Partes de máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;845090
781;21.024.00;8451.21.00;Máquinas de secar de uso doméstico de capacidade não superior a 10 kg, em peso de roupa seca;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84512100
782;21.025.00;8451.29.90;Outras máquinas de secar de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84512990
783;21.026.00;8451.90;Partes de máquinas de secar de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;845190
784;21.027.00;8452.10.00;Máquinas de costura de uso doméstico;21;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS ;84521000
246;08.019.00;8467;Ferramentas pneumáticas, hidráulicas ou com motor (elétrico ou não elétrico) incorporado, de uso manual;08;FERRAMENTAS ;8467
